"","date","probe_name","probe_type","value"
"12803","07/12/2021 02:40:00","B1_pH2","pH",7.67
"12804","07/12/2021 02:40:00","B1_T2","Temp",17.1
"12805","07/12/2021 02:40:00","B1_T1","Temp",18.3
"12806","07/12/2021 02:40:00","B1_pH1","pH",7.72
"12807","07/12/2021 02:40:00","B2T1","Temp",18
"12808","07/12/2021 02:40:00","B2pH1","pH",8
"12809","07/12/2021 02:50:00","B2_T2","Temp",17.2
"12810","07/12/2021 02:50:00","B2_pH2","pH",7.65
"12811","07/12/2021 02:50:00","B1_pH2","pH",7.57
"12812","07/12/2021 02:50:00","B1_T2","Temp",17.1
"12813","07/12/2021 02:50:00","B1_T1","Temp",18.3
"12814","07/12/2021 02:50:00","B1_pH1","pH",7.75
"12815","07/12/2021 02:50:00","B2T1","Temp",18
"12816","07/12/2021 02:50:00","B2pH1","pH",8.01
"12817","07/12/2021 03:00:00","B2_T2","Temp",17.1
"12818","07/12/2021 03:00:00","B2_pH2","pH",7.68
"12819","07/12/2021 03:00:00","B1_pH2","pH",7.75
"12820","07/12/2021 03:00:00","B1_T2","Temp",17.1
"12821","07/12/2021 03:00:00","B1_T1","Temp",18.3
"12822","07/12/2021 03:00:00","B1_pH1","pH",7.65
"12823","07/12/2021 03:00:00","B2T1","Temp",18
"12824","07/12/2021 03:00:00","B2pH1","pH",8.01
"12825","07/12/2021 03:10:00","B2_T2","Temp",17.1
"12826","07/12/2021 03:10:00","B2_pH2","pH",7.64
"12827","07/12/2021 03:10:00","B1_pH2","pH",7.63
"12828","07/12/2021 03:10:00","B1_T2","Temp",17.1
"12829","07/12/2021 03:10:00","B1_T1","Temp",18.3
"12830","07/12/2021 03:10:00","B1_pH1","pH",7.76
"12831","07/12/2021 03:10:00","B2T1","Temp",18
"12832","07/12/2021 03:10:00","B2pH1","pH",8
"12833","07/12/2021 03:20:00","B2_T2","Temp",17.1
"12834","07/12/2021 03:20:00","B2_pH2","pH",7.67
"12835","07/12/2021 03:20:00","B1_pH2","pH",7.62
"12836","07/12/2021 03:20:00","B1_T2","Temp",17.1
"12837","07/12/2021 03:20:00","B1_T1","Temp",18.3
"12838","07/12/2021 03:20:00","B1_pH1","pH",7.71
"12839","07/12/2021 03:20:00","B2T1","Temp",18.1
"12840","07/12/2021 03:20:00","B2pH1","pH",8
"12841","07/12/2021 03:30:00","B2_T2","Temp",17.1
"12842","07/12/2021 03:30:00","B2_pH2","pH",7.66
"12843","07/12/2021 03:30:00","B1_pH2","pH",7.72
"12844","07/12/2021 03:30:00","B1_T2","Temp",17.2
"12845","07/12/2021 03:30:00","B1_T1","Temp",18.4
"12846","07/12/2021 03:30:00","B1_pH1","pH",7.65
"12847","07/12/2021 03:30:00","B2T1","Temp",18.1
"12848","07/12/2021 03:30:00","B2pH1","pH",8.01
"12849","07/12/2021 03:40:00","B2_T2","Temp",17.2
"12850","07/12/2021 03:40:00","B2_pH2","pH",7.65
"12851","07/12/2021 03:40:00","B1_pH2","pH",7.6
"12852","07/12/2021 03:40:00","B1_T2","Temp",17.2
"12853","07/12/2021 03:40:00","B1_T1","Temp",18.5
"12854","07/12/2021 03:40:00","B1_pH1","pH",7.77
"12855","07/12/2021 03:40:00","B2T1","Temp",18.2
"12856","07/12/2021 03:40:00","B2pH1","pH",8.01
"12857","07/12/2021 03:50:00","B2_T2","Temp",17.2
"12858","07/12/2021 03:50:00","B2_pH2","pH",7.69
"12859","07/12/2021 03:50:00","B1_pH2","pH",7.67
"12860","07/12/2021 03:50:00","B1_T2","Temp",17.2
"12861","07/12/2021 03:50:00","B1_T1","Temp",18.5
"12862","07/12/2021 03:50:00","B1_pH1","pH",7.7
"12863","07/12/2021 03:50:00","B2T1","Temp",18.2
"12864","07/12/2021 03:50:00","B2pH1","pH",8.01
"12865","07/12/2021 04:00:00","B2_T2","Temp",17.2
"12866","07/12/2021 04:00:00","B2_pH2","pH",7.65
"12867","07/12/2021 04:00:00","B1_pH2","pH",7.67
"12868","07/12/2021 04:00:00","B1_T2","Temp",17.2
"12869","07/12/2021 04:00:00","B1_T1","Temp",18.5
"12870","07/12/2021 04:00:00","B1_pH1","pH",7.68
"12871","07/12/2021 04:00:00","B2T1","Temp",18.2
"12872","07/12/2021 04:00:00","B2pH1","pH",8.01
"12873","07/12/2021 04:10:00","B2_T2","Temp",17.2
"12874","07/12/2021 04:10:00","B2_pH2","pH",7.66
"12875","07/12/2021 04:10:00","B1_pH2","pH",7.54
"12876","07/12/2021 04:10:00","B1_T2","Temp",17.2
"12877","07/12/2021 04:10:00","B1_T1","Temp",18.5
"12878","07/12/2021 04:10:00","B1_pH1","pH",7.77
"12879","07/12/2021 04:10:00","B2T1","Temp",18.2
"12880","07/12/2021 04:10:00","B2pH1","pH",8
"12881","07/12/2021 04:20:00","B2_T2","Temp",17.2
"12882","07/12/2021 04:20:00","B2_pH2","pH",7.66
"12883","07/12/2021 04:20:00","B1_pH2","pH",7.73
"12884","07/12/2021 04:20:00","B1_T2","Temp",17.2
"12885","07/12/2021 04:20:00","B1_T1","Temp",18.5
"12886","07/12/2021 04:20:00","B1_pH1","pH",7.74
"12887","07/12/2021 04:20:00","B2T1","Temp",18.2
"12888","07/12/2021 04:20:00","B2pH1","pH",8.01
"12889","07/12/2021 04:30:00","B2_T2","Temp",17.2
"12890","07/12/2021 04:30:00","B2_pH2","pH",7.65
"12891","07/12/2021 04:30:00","B1_pH2","pH",7.6
"12892","07/12/2021 04:30:00","B1_T2","Temp",17.3
"12893","07/12/2021 04:30:00","B1_T1","Temp",18.6
"12894","07/12/2021 04:30:00","B1_pH1","pH",7.68
"12895","07/12/2021 04:30:00","B2T1","Temp",18.3
"12896","07/12/2021 04:30:00","B2pH1","pH",8.01
"12897","07/12/2021 04:40:00","B2_T2","Temp",17.2
"12898","07/12/2021 04:40:00","B2_pH2","pH",7.69
"12899","07/12/2021 04:40:00","B1_pH2","pH",7.66
"12900","07/12/2021 04:40:00","B1_T2","Temp",17.3
"12901","07/12/2021 04:40:00","B1_T1","Temp",18.6
"12902","07/12/2021 04:40:00","B1_pH1","pH",7.74
"12903","07/12/2021 04:40:00","B2T1","Temp",18.5
"12904","07/12/2021 04:40:00","B2pH1","pH",8.01
"12905","07/12/2021 04:50:00","B2_T2","Temp",17.3
"12906","07/12/2021 04:50:00","B2_pH2","pH",7.65
"12907","07/12/2021 04:50:00","B1_pH2","pH",7.67
"12908","07/12/2021 04:50:00","B1_T2","Temp",17.4
"12909","07/12/2021 04:50:00","B1_T1","Temp",18.7
"12910","07/12/2021 04:50:00","B1_pH1","pH",7.76
"12911","07/12/2021 04:50:00","B2T1","Temp",18.5
"12912","07/12/2021 04:50:00","B2pH1","pH",8.01
"12913","07/12/2021 05:00:00","B2_T2","Temp",17.3
"12914","07/12/2021 05:00:00","B2_pH2","pH",7.66
"12915","07/12/2021 05:00:00","B1_pH2","pH",7.55
"12916","07/12/2021 05:00:00","B1_T2","Temp",17.4
"12917","07/12/2021 05:00:00","B1_T1","Temp",18.7
"12918","07/12/2021 05:00:00","B1_pH1","pH",7.69
"12919","07/12/2021 05:00:00","B2T1","Temp",18.5
"12920","07/12/2021 05:00:00","B2pH1","pH",8.01
"12921","07/12/2021 05:10:00","B2_T2","Temp",17.3
"12922","07/12/2021 05:10:00","B2_pH2","pH",7.66
"12923","07/12/2021 05:10:00","B1_pH2","pH",7.73
"12924","07/12/2021 05:10:00","B1_T2","Temp",17.5
"12925","07/12/2021 05:10:00","B1_T1","Temp",18.7
"12926","07/12/2021 05:10:00","B1_pH1","pH",7.69
"12927","07/12/2021 05:10:00","B2T1","Temp",18.5
"12928","07/12/2021 05:10:00","B2pH1","pH",8.01
"12929","07/12/2021 05:20:00","B2_T2","Temp",17.3
"12930","07/12/2021 05:20:00","B2_pH2","pH",7.64
"12931","07/12/2021 05:20:00","B1_pH2","pH",7.56
"12932","07/12/2021 05:20:00","B1_T2","Temp",17.5
"12933","07/12/2021 05:20:00","B1_T1","Temp",18.8
"12934","07/12/2021 05:20:00","B1_pH1","pH",7.74
"12935","07/12/2021 05:20:00","B2T1","Temp",18.5
"12936","07/12/2021 05:20:00","B2pH1","pH",8
"12937","07/12/2021 05:30:00","B2_T2","Temp",17.3
"12938","07/12/2021 05:30:00","B2_pH2","pH",7.67
"12939","07/12/2021 05:30:00","B1_pH2","pH",7.75
"12940","07/12/2021 05:30:00","B1_T2","Temp",17.5
"12941","07/12/2021 05:30:00","B1_T1","Temp",18.8
"12942","07/12/2021 05:30:00","B1_pH1","pH",7.76
"12943","07/12/2021 05:30:00","B2T1","Temp",18.5
"12944","07/12/2021 05:30:00","B2pH1","pH",8
"12945","07/12/2021 05:40:00","B2_T2","Temp",17.4
"12946","07/12/2021 05:40:00","B2_pH2","pH",7.63
"12947","07/12/2021 05:40:00","B1_pH2","pH",7.57
"12948","07/12/2021 05:40:00","B1_T2","Temp",17.5
"12949","07/12/2021 05:40:00","B1_T1","Temp",18.8
"12950","07/12/2021 05:40:00","B1_pH1","pH",7.69
"12951","07/12/2021 05:40:00","B2T1","Temp",18.6
"12952","07/12/2021 05:40:00","B2pH1","pH",8
"12953","07/12/2021 05:50:00","B2_T2","Temp",17.4
"12954","07/12/2021 05:50:00","B2_pH2","pH",7.68
"12955","07/12/2021 05:50:00","B1_pH2","pH",7.72
"12956","07/12/2021 05:50:00","B1_T2","Temp",17.6
"12957","07/12/2021 05:50:00","B1_T1","Temp",18.8
"12958","07/12/2021 05:50:00","B1_pH1","pH",7.69
"12959","07/12/2021 05:50:00","B2T1","Temp",18.6
"12960","07/12/2021 05:50:00","B2pH1","pH",8
"12961","07/12/2021 06:00:00","B2_T2","Temp",17.5
"12962","07/12/2021 06:00:00","B2_pH2","pH",7.65
"12963","07/12/2021 06:00:00","B1_pH2","pH",7.65
"12964","07/12/2021 06:00:00","B1_T2","Temp",17.6
"12965","07/12/2021 06:00:00","B1_T1","Temp",18.9
"12966","07/12/2021 06:00:00","B1_pH1","pH",7.77
"12967","07/12/2021 06:00:00","B2T1","Temp",18.6
"12968","07/12/2021 06:00:00","B2pH1","pH",8
"12969","07/12/2021 06:10:00","B2_T2","Temp",17.5
"12970","07/12/2021 06:10:00","B2_pH2","pH",7.66
"12971","07/12/2021 06:10:00","B1_pH2","pH",7.5
"12972","07/12/2021 06:10:00","B1_T2","Temp",17.6
"12973","07/12/2021 06:10:00","B1_T1","Temp",18.9
"12974","07/12/2021 06:10:00","B1_pH1","pH",7.74
"12975","07/12/2021 06:10:00","B2T1","Temp",18.6
"12976","07/12/2021 06:10:00","B2pH1","pH",8
"12977","07/12/2021 06:20:00","B2_T2","Temp",17.5
"12978","07/12/2021 06:20:00","B2_pH2","pH",7.63
"12979","07/12/2021 06:20:00","B1_pH2","pH",7.66
"12980","07/12/2021 06:20:00","B1_T2","Temp",17.6
"12981","07/12/2021 06:20:00","B1_T1","Temp",18.9
"12982","07/12/2021 06:20:00","B1_pH1","pH",7.66
"12983","07/12/2021 06:20:00","B2T1","Temp",18.7
"12984","07/12/2021 06:20:00","B2pH1","pH",7.99
"12985","07/12/2021 06:30:00","B2_T2","Temp",17.5
"12986","07/12/2021 06:30:00","B2_pH2","pH",7.65
"12987","07/12/2021 06:30:00","B1_pH2","pH",7.51
"12988","07/12/2021 06:30:00","B1_T2","Temp",17.6
"12989","07/12/2021 06:30:00","B1_T1","Temp",19
"12990","07/12/2021 06:30:00","B1_pH1","pH",7.75
"12991","07/12/2021 06:30:00","B2T1","Temp",18.7
"12992","07/12/2021 06:30:00","B2pH1","pH",7.99
"12993","07/12/2021 06:40:00","B2_T2","Temp",17.6
"12994","07/12/2021 06:40:00","B2_pH2","pH",7.64
"12995","07/12/2021 06:40:00","B1_pH2","pH",7.68
"12996","07/12/2021 06:40:00","B1_T2","Temp",17.6
"12997","07/12/2021 06:40:00","B1_T1","Temp",19
"12998","07/12/2021 06:40:00","B1_pH1","pH",7.75
"12999","07/12/2021 06:40:00","B2T1","Temp",18.7
"13000","07/12/2021 06:40:00","B2pH1","pH",7.99
"13001","07/12/2021 06:50:00","B2_T2","Temp",17.6
"13002","07/12/2021 06:50:00","B2_pH2","pH",7.65
"13003","07/12/2021 06:50:00","B1_pH2","pH",7.53
"13004","07/12/2021 06:50:00","B1_T2","Temp",17.7
"13005","07/12/2021 06:50:00","B1_T1","Temp",19
"13006","07/12/2021 06:50:00","B1_pH1","pH",7.68
"13007","07/12/2021 06:50:00","B2T1","Temp",18.8
"13008","07/12/2021 06:50:00","B2pH1","pH",7.98
"13009","07/12/2021 07:00:00","B2_T2","Temp",17.6
"13010","07/12/2021 07:00:00","B2_pH2","pH",7.67
"13011","07/12/2021 07:00:00","B1_pH2","pH",7.71
"13012","07/12/2021 07:00:00","B1_T2","Temp",17.8
"13013","07/12/2021 07:00:00","B1_T1","Temp",19.1
"13014","07/12/2021 07:00:00","B1_pH1","pH",7.72
"13015","07/12/2021 07:00:00","B2T1","Temp",18.8
"13016","07/12/2021 07:00:00","B2pH1","pH",7.97
"13017","07/12/2021 07:10:00","B2_T2","Temp",17.6
"13018","07/12/2021 07:10:00","B2_pH2","pH",7.67
"13019","07/12/2021 07:10:00","B1_pH2","pH",7.55
"13020","07/12/2021 07:10:00","B1_T2","Temp",17.9
"13021","07/12/2021 07:10:00","B1_T1","Temp",19.1
"13022","07/12/2021 07:10:00","B1_pH1","pH",7.74
"13023","07/12/2021 07:10:00","B2T1","Temp",19
"13024","07/12/2021 07:10:00","B2pH1","pH",7.97
"13025","07/12/2021 07:20:00","B2_T2","Temp",17.7
"13026","07/12/2021 07:20:00","B2_pH2","pH",7.68
"13027","07/12/2021 07:20:00","B1_pH2","pH",7.72
"13028","07/12/2021 07:20:00","B1_T2","Temp",18
"13029","07/12/2021 07:20:00","B1_T1","Temp",19.2
"13030","07/12/2021 07:20:00","B1_pH1","pH",7.66
"13031","07/12/2021 07:20:00","B2T1","Temp",19
"13032","07/12/2021 07:20:00","B2pH1","pH",7.97
"13033","07/12/2021 07:30:00","B2_T2","Temp",17.8
"13034","07/12/2021 07:30:00","B2_pH2","pH",7.66
"13035","07/12/2021 07:30:00","B1_pH2","pH",7.54
"13036","07/12/2021 07:30:00","B1_T2","Temp",18.1
"13037","07/12/2021 07:30:00","B1_T1","Temp",19.3
"13038","07/12/2021 07:30:00","B1_pH1","pH",7.76
"13039","07/12/2021 07:30:00","B2T1","Temp",19.1
"13040","07/12/2021 07:30:00","B2pH1","pH",7.96
"13041","07/12/2021 07:40:00","B2_T2","Temp",17.8
"13042","07/12/2021 07:40:00","B2_pH2","pH",7.68
"13043","07/12/2021 07:40:00","B1_pH2","pH",7.72
"13044","07/12/2021 07:40:00","B1_T2","Temp",18.1
"13045","07/12/2021 07:40:00","B1_T1","Temp",19.3
"13046","07/12/2021 07:40:00","B1_pH1","pH",7.72
"13047","07/12/2021 07:40:00","B2T1","Temp",19.1
"13048","07/12/2021 07:40:00","B2pH1","pH",7.96
"13049","07/12/2021 07:50:00","B2_T2","Temp",17.9
"13050","07/12/2021 07:50:00","B2_pH2","pH",7.67
"13051","07/12/2021 07:50:00","B1_pH2","pH",7.58
"13052","07/12/2021 07:50:00","B1_T2","Temp",18.1
"13053","07/12/2021 07:50:00","B1_T1","Temp",19.4
"13054","07/12/2021 07:50:00","B1_pH1","pH",7.67
"13055","07/12/2021 07:50:00","B2T1","Temp",19.1
"13056","07/12/2021 07:50:00","B2pH1","pH",7.96
"13057","07/12/2021 08:00:00","B2_T2","Temp",18
"13058","07/12/2021 08:00:00","B2_pH2","pH",7.69
"13059","07/12/2021 08:00:00","B1_pH2","pH",7.74
"13060","07/12/2021 08:00:00","B1_T2","Temp",18.2
"13061","07/12/2021 08:00:00","B1_T1","Temp",19.4
"13062","07/12/2021 08:00:00","B1_pH1","pH",7.76
"13063","07/12/2021 08:00:00","B2T1","Temp",19.2
"13064","07/12/2021 08:00:00","B2pH1","pH",7.96
"13065","07/12/2021 08:10:00","B2_T2","Temp",18
"13066","07/12/2021 08:10:00","B2_pH2","pH",7.67
"13067","07/12/2021 08:10:00","B1_pH2","pH",7.57
"13068","07/12/2021 08:10:00","B1_T2","Temp",18.2
"13069","07/12/2021 08:10:00","B1_T1","Temp",19.5
"13070","07/12/2021 08:10:00","B1_pH1","pH",7.71
"13071","07/12/2021 08:10:00","B2T1","Temp",19.2
"13072","07/12/2021 08:10:00","B2pH1","pH",7.95
"13073","07/12/2021 08:20:00","B2_T2","Temp",18
"13074","07/12/2021 08:20:00","B2_pH2","pH",7.69
"13075","07/12/2021 08:20:00","B1_pH2","pH",7.74
"13076","07/12/2021 08:20:00","B1_T2","Temp",18.2
"13077","07/12/2021 08:20:00","B1_T1","Temp",19.6
"13078","07/12/2021 08:20:00","B1_pH1","pH",7.66
"13079","07/12/2021 08:20:00","B2T1","Temp",19.2
"13080","07/12/2021 08:20:00","B2pH1","pH",7.95
"13081","07/12/2021 08:30:00","B2_T2","Temp",18.1
"13082","07/12/2021 08:30:00","B2_pH2","pH",7.67
"13083","07/12/2021 08:30:00","B1_pH2","pH",7.5
"13084","07/12/2021 08:30:00","B1_T2","Temp",18.3
"13085","07/12/2021 08:30:00","B1_T1","Temp",19.6
"13086","07/12/2021 08:30:00","B1_pH1","pH",7.76
"13087","07/12/2021 08:30:00","B2T1","Temp",19.3
"13088","07/12/2021 08:30:00","B2pH1","pH",7.95
"13089","07/12/2021 08:40:00","B2_T2","Temp",18.1
"13090","07/12/2021 08:40:00","B2_pH2","pH",7.67
"13091","07/12/2021 08:40:00","B1_pH2","pH",7.69
"13092","07/12/2021 08:40:00","B1_T2","Temp",18.3
"13093","07/12/2021 08:40:00","B1_T1","Temp",19.6
"13094","07/12/2021 08:40:00","B1_pH1","pH",7.66
"13095","07/12/2021 08:40:00","B2T1","Temp",19.3
"13096","07/12/2021 08:40:00","B2pH1","pH",7.95
"13097","07/12/2021 08:50:00","B2_T2","Temp",18.2
"13098","07/12/2021 08:50:00","B2_pH2","pH",7.67
"13099","07/12/2021 08:50:00","B1_pH2","pH",7.49
"13100","07/12/2021 08:50:00","B1_T2","Temp",18.3
"13101","07/12/2021 08:50:00","B1_T1","Temp",19.7
"13102","07/12/2021 08:50:00","B1_pH1","pH",7.72
"13103","07/12/2021 08:50:00","B2T1","Temp",19.3
"13104","07/12/2021 08:50:00","B2pH1","pH",7.93
"13105","07/12/2021 09:00:00","B2_T2","Temp",18.2
"13106","07/12/2021 09:00:00","B2_pH2","pH",7.66
"13107","07/12/2021 09:00:00","B1_pH2","pH",7.65
"13108","07/12/2021 09:00:00","B1_T2","Temp",18.3
"13109","07/12/2021 09:00:00","B1_T1","Temp",19.7
"13110","07/12/2021 09:00:00","B1_pH1","pH",7.71
"13111","07/12/2021 09:00:00","B2T1","Temp",19.3
"13112","07/12/2021 09:00:00","B2pH1","pH",7.93
"13113","07/12/2021 09:10:00","B2_T2","Temp",18.2
"13114","07/12/2021 09:10:00","B2_pH2","pH",7.7
"13115","07/12/2021 09:10:00","B1_pH2","pH",7.51
"13116","07/12/2021 09:10:00","B1_T2","Temp",18.3
"13117","07/12/2021 09:10:00","B1_T1","Temp",19.7
"13118","07/12/2021 09:10:00","B1_pH1","pH",7.68
"13119","07/12/2021 09:10:00","B2T1","Temp",19.3
"13120","07/12/2021 09:10:00","B2pH1","pH",7.93
"13121","07/12/2021 09:20:00","B2_T2","Temp",18.2
"13122","07/12/2021 09:20:00","B2_pH2","pH",7.66
"13123","07/12/2021 09:20:00","B1_pH2","pH",7.62
"13124","07/12/2021 09:20:00","B1_T2","Temp",18.3
"13125","07/12/2021 09:20:00","B1_T1","Temp",19.6
"13126","07/12/2021 09:20:00","B1_pH1","pH",7.76
"13127","07/12/2021 09:20:00","B2T1","Temp",19.3
"13128","07/12/2021 09:20:00","B2pH1","pH",7.93
"13129","07/12/2021 09:30:00","B2_T2","Temp",18.2
"13130","07/12/2021 09:30:00","B2_pH2","pH",7.72
"13131","07/12/2021 09:30:00","B1_pH2","pH",7.67
"13132","07/12/2021 09:30:00","B1_T2","Temp",18.1
"13133","07/12/2021 09:30:00","B1_T1","Temp",19.5
"13134","07/12/2021 09:30:00","B1_pH1","pH",7.7
"13135","07/12/2021 09:30:00","B2T1","Temp",19.1
"13136","07/12/2021 09:30:00","B2pH1","pH",7.93
"13137","07/12/2021 09:40:00","B2_T2","Temp",18.2
"13138","07/12/2021 09:40:00","B2_pH2","pH",7.67
"13139","07/12/2021 09:40:00","B1_pH2","pH",7.62
"13140","07/12/2021 09:40:00","B1_T2","Temp",18.1
"13141","07/12/2021 09:40:00","B1_T1","Temp",19.5
"13142","07/12/2021 09:40:00","B1_pH1","pH",7.69
"13143","07/12/2021 09:40:00","B2T1","Temp",19.1
"13144","07/12/2021 09:40:00","B2pH1","pH",7.94
"13145","07/12/2021 09:50:00","B2_T2","Temp",18.2
"13146","07/12/2021 09:50:00","B2_pH2","pH",7.73
"13147","07/12/2021 09:50:00","B1_pH2","pH",7.72
"13148","07/12/2021 09:50:00","B1_T2","Temp",18
"13149","07/12/2021 09:50:00","B1_T1","Temp",19.3
"13150","07/12/2021 09:50:00","B1_pH1","pH",7.74
"13151","07/12/2021 09:50:00","B2T1","Temp",19
"13152","07/12/2021 09:50:00","B2pH1","pH",7.94
"13153","07/12/2021 10:00:00","B2_T2","Temp",18.2
"13154","07/12/2021 10:00:00","B2_pH2","pH",7.67
"13155","07/12/2021 10:00:00","B1_pH2","pH",7.55
"13156","07/12/2021 10:00:00","B1_T2","Temp",18
"13157","07/12/2021 10:00:00","B1_T1","Temp",19.3
"13158","07/12/2021 10:00:00","B1_pH1","pH",7.71
"13159","07/12/2021 10:00:00","B2T1","Temp",19
"13160","07/12/2021 10:00:00","B2pH1","pH",7.95
"13161","07/12/2021 10:10:00","B2_T2","Temp",18.2
"13162","07/12/2021 10:10:00","B2_pH2","pH",7.72
"13163","07/12/2021 10:10:00","B1_pH2","pH",7.73
"13164","07/12/2021 10:10:00","B1_T2","Temp",17.9
"13165","07/12/2021 10:10:00","B1_T1","Temp",19.3
"13166","07/12/2021 10:10:00","B1_pH1","pH",7.66
"13167","07/12/2021 10:10:00","B2T1","Temp",18.9
"13168","07/12/2021 10:10:00","B2pH1","pH",7.95
"13169","07/12/2021 10:20:00","B2_T2","Temp",18.1
"13170","07/12/2021 10:20:00","B2_pH2","pH",7.68
"13171","07/12/2021 10:20:00","B1_pH2","pH",7.45
"13172","07/12/2021 10:20:00","B1_T2","Temp",17.9
"13173","07/12/2021 10:20:00","B1_T1","Temp",19.2
"13174","07/12/2021 10:20:00","B1_pH1","pH",7.77
"13175","07/12/2021 10:20:00","B2T1","Temp",18.9
"13176","07/12/2021 10:20:00","B2pH1","pH",7.95
"13177","07/12/2021 10:30:00","B2_T2","Temp",18.3
"13178","07/12/2021 10:30:00","B2_pH2","pH",7.7
"13179","07/12/2021 10:30:00","B1_pH2","pH",7.65
"13180","07/12/2021 10:30:00","B1_T2","Temp",17.9
"13181","07/12/2021 10:30:00","B1_T1","Temp",19.2
"13182","07/12/2021 10:30:00","B1_pH1","pH",7.7
"13183","07/12/2021 10:30:00","B2T1","Temp",18.9
"13184","07/12/2021 10:30:00","B2pH1","pH",7.95
"13185","07/12/2021 10:40:00","B2_T2","Temp",18.3
"13186","07/12/2021 10:40:00","B2_pH2","pH",7.74
"13187","07/12/2021 10:40:00","B1_pH2","pH",7.5
"13188","07/12/2021 10:40:00","B1_T2","Temp",17.9
"13189","07/12/2021 10:40:00","B1_T1","Temp",19.2
"13190","07/12/2021 10:40:00","B1_pH1","pH",7.69
"13191","07/12/2021 10:40:00","B2T1","Temp",18.9
"13192","07/12/2021 10:40:00","B2pH1","pH",7.95
"13193","07/12/2021 10:50:00","B2_T2","Temp",18.4
"13194","07/12/2021 10:50:00","B2_pH2","pH",7.75
"13195","07/12/2021 10:50:00","B1_pH2","pH",7.66
"13196","07/12/2021 10:50:00","B1_T2","Temp",17.8
"13197","07/12/2021 10:50:00","B1_T1","Temp",19.2
"13198","07/12/2021 10:50:00","B1_pH1","pH",7.76
"13199","07/12/2021 10:50:00","B2T1","Temp",18.8
"13200","07/12/2021 10:50:00","B2pH1","pH",7.96
"13201","07/12/2021 11:00:00","B2_T2","Temp",18.3
"13202","07/12/2021 11:00:00","B2_pH2","pH",7.77
"13203","07/12/2021 11:00:00","B1_pH2","pH",7.51
"13204","07/12/2021 11:00:00","B1_T2","Temp",17.8
"13205","07/12/2021 11:00:00","B1_T1","Temp",19.2
"13206","07/12/2021 11:00:00","B1_pH1","pH",7.75
"13207","07/12/2021 11:00:00","B2T1","Temp",18.8
"13208","07/12/2021 11:00:00","B2pH1","pH",7.96
"13209","07/12/2021 11:10:00","B2_T2","Temp",18.4
"13210","07/12/2021 11:10:00","B2_pH2","pH",7.76
"13211","07/12/2021 11:10:00","B1_pH2","pH",7.67
"13212","07/12/2021 11:10:00","B1_T2","Temp",17.8
"13213","07/12/2021 11:10:00","B1_T1","Temp",19.2
"13214","07/12/2021 11:10:00","B1_pH1","pH",7.66
"13215","07/12/2021 11:10:00","B2T1","Temp",18.8
"13216","07/12/2021 11:10:00","B2pH1","pH",7.96
"13217","07/12/2021 11:20:00","B2_T2","Temp",18.4
"13218","07/12/2021 11:20:00","B2_pH2","pH",7.78
"13219","07/12/2021 11:20:00","B1_pH2","pH",7.53
"13220","07/12/2021 11:20:00","B1_T2","Temp",17.8
"13221","07/12/2021 11:20:00","B1_T1","Temp",19.2
"13222","07/12/2021 11:20:00","B1_pH1","pH",7.72
"13223","07/12/2021 11:20:00","B2T1","Temp",18.8
"13224","07/12/2021 11:20:00","B2pH1","pH",7.96
"13225","07/12/2021 11:30:00","B2_T2","Temp",18.4
"13226","07/12/2021 11:30:00","B2_pH2","pH",7.78
"13227","07/12/2021 11:30:00","B1_pH2","pH",7.68
"13228","07/12/2021 11:30:00","B1_T2","Temp",17.8
"13229","07/12/2021 11:30:00","B1_T1","Temp",19.1
"13230","07/12/2021 11:30:00","B1_pH1","pH",7.72
"13231","07/12/2021 11:30:00","B2T1","Temp",18.8
"13232","07/12/2021 11:30:00","B2pH1","pH",7.96
"13233","07/12/2021 11:40:00","B2_T2","Temp",18.2
"13234","07/12/2021 11:40:00","B2_pH2","pH",7.78
"13235","07/12/2021 11:40:00","B1_pH2","pH",7.54
"13236","07/12/2021 11:40:00","B1_T2","Temp",17.8
"13237","07/12/2021 11:40:00","B1_T1","Temp",19.1
"13238","07/12/2021 11:40:00","B1_pH1","pH",7.66
"13239","07/12/2021 11:40:00","B2T1","Temp",18.7
"13240","07/12/2021 11:40:00","B2pH1","pH",7.96
"13241","07/12/2021 11:50:00","B2_T2","Temp",18.2
"13242","07/12/2021 11:50:00","B2_pH2","pH",7.79
"13243","07/12/2021 11:50:00","B1_pH2","pH",7.72
"13244","07/12/2021 11:50:00","B1_T2","Temp",17.7
"13245","07/12/2021 11:50:00","B1_T1","Temp",19.1
"13246","07/12/2021 11:50:00","B1_pH1","pH",7.77
"13247","07/12/2021 11:50:00","B2T1","Temp",18.7
"13248","07/12/2021 11:50:00","B2pH1","pH",7.96
"13249","07/12/2021 12:00:00","B2_T2","Temp",18.2
"13250","07/12/2021 12:00:00","B2_pH2","pH",7.75
"13251","07/12/2021 12:00:00","B1_pH2","pH",7.45
"13252","07/12/2021 12:00:00","B1_T2","Temp",17.7
"13253","07/12/2021 12:00:00","B1_T1","Temp",19
"13254","07/12/2021 12:00:00","B1_pH1","pH",7.7
"13255","07/12/2021 12:00:00","B2T1","Temp",18.6
"13256","07/12/2021 12:00:00","B2pH1","pH",7.97
"13257","07/12/2021 12:10:00","B2_T2","Temp",18.3
"13258","07/12/2021 12:10:00","B2_pH2","pH",7.75
